Club ID,Club Name,Rotaract Club Name,Rotaract Club ID,Rotaract Club Status,Rotaract Club Base,Country/Geographic Area,Sponsor Clubs,President / Advisor Term Reported,District,Zone,RI Zone,Total Reported Members,Arrears,Officers,isArrears,outstanding,outstandingUSD,outstandingINR,isAtRisk,isNoOfficers,officerRole,officerLastReported,myRotaryAccount,trfTotal,trfAnnual,trfPolio,trfOther,trfEndowment,afPerCapita,isNewClub,charterDate,charterMembers,sponsoredInteractClubs,sponsoredInteractCount
8827493,Mettur Grand,Mettur Grand,8827493,Active,Community,India,Mettur Grand (Rotary),2026 - 2027,2982,Zone 5,Zone 5,12,Yes,Yes,TRUE,10195,106.2,10195,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828128,Muruga Polytechnic College,Muruga Polytechnic College,8828128,Active,University,India,Kallakurichi (Rotary),2026 - 2027,2982,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826589,Namakkal,Namakkal,8826589,Active,Community,India,Namakkal Evergreen City (Rotary),2025 - 2026,2982,Zone 5,Zone 5,12,Yes,No,TRUE,10195,106.2,10195,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827246,NKR Government Arts College for Women,NKR Government Arts College for Women,8827246,Active,University,India,Namakkal Poultry Town (Rotary),2026 - 2027,2982,Zone 5,Zone 5,21,Yes,Yes,TRUE,11151,116.16,11151,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825242,Phoenix Vizhigal,Phoenix Vizhigal,8825242,Active,Community,India,Salem Phoenix (Rotary),2024 - 2025,2982,Zone 5,Zone 5,24,Yes,No,TRUE,20390,212.4,20390,TRUE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8827055,Salem,Salem,8827055,Active,Community,India,Salem (Rotary),2026 - 2027,2982,Zone 5,Zone 5,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827068,Salem Central,Salem Central,8827068,Active,Community,India,Salem Central (Rotary),2026 - 2027,2982,Zone 5,Zone 5,18,Yes,Yes,TRUE,17143,178.57,17143,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824120,Salem Gems,Salem Gems,8824120,Active,Community,India,Salem (Rotary),2026 - 2027,2982,Zone 5,Zone 5,11,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
222275,Salem Gugai,Salem Gugai,222275,Active,Community,India,Salem Gugai (Rotary),2026 - 2027,2982,Zone 5,Zone 5,19,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826592,Salem Metropolis,Salem Metropolis,8826592,Active,Community,India,Salem Metropolis (Rotary),2026 - 2027,2982,Zone 5,Zone 5,11,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826803,Salem Midtown,Salem Midtown,8826803,Active,Community,India,Salem Mid-Town (Rotary),2026 - 2027,2982,Zone 5,Zone 5,16,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826649,Salem Polytechnic College,Salem Polytechnic College,8826649,Active,University,India,Salem Mid-Town (Rotary),2025 - 2026,2982,Zone 5,Zone 5,12,Yes,No,TRUE,6372,66.38,6372,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8825619,Salem Royals,Salem Royals,8825619,Active,Community,India,Salem (Rotary),2025 - 2026,2982,Zone 5,Zone 5,19,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827765,Salem Vysya College,Salem Vysya College,8827765,Active,University,India,Salem Wings (Rotary),2026 - 2027,2982,Zone 5,Zone 5,13,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828633,Shri Sakthikailassh Women's College,Shri Sakthikailassh Women's College,8828633,Active,University,India,Salem Sigaram (Rotary),2026 - 2027,2982,Zone 5,Zone 5,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,TRUE,05-Aug-2026,4,,0
8827859,Shri Sowdesvari Women’s College Salem,Shri Sowdesvari Women’s College Salem,8827859,Active,University,India,Salem Gymkhana (Rotary),2026 - 2027,2982,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828634,Sivaraj Medical College Salem,Sivaraj Medical College Salem,8828634,Active,University,India,Salem Happy (Rotary),2026 - 2027,2982,Zone 5,Zone 5,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,TRUE,07-Aug-2026,4,,0
8827548,SKS College of Nursing,SKS College of Nursing,8827548,Active,University,India,Salem Galaxy (Rotary),2026 - 2027,2982,Zone 5,Zone 5,22,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
217328,Sri Ayyappa Polytechnic,Sri Ayyappa Polytechnic,217328,Active,University,India,Ulundurpet (Rotary),2019 - 2020,2982,Zone 5,Zone 5,1,Yes,No,TRUE,2018,21.02,2018,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8827241,Sri Vijay Vidyalaya College of Nursing,Sri Vijay Vidyalaya College of Nursing,8827241,Active,University,India,Dharmapuri Elite (Rotary),2025 - 2026,2982,Zone 5,Zone 5,20,Yes,No,TRUE,10620,110.63,10620,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826590,"St. Peter's Medical College, Hospital & Research Institute","St. Peter's Medical College, Hospital & Research Institute",8826590,Active,University,India,Hosur Sipcot (Rotary),2026 - 2027,2982,Zone 5,Zone 5,75,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825577,Theivanai Ammal College for Women,Theivanai Ammal College for Women,8825577,Active,University,India,Villupuram (Rotary),2026 - 2027,2982,Zone 5,Zone 5,13,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827570,The Kaavery Paramedical Institutions,The Kaavery Paramedical Institutions,8827570,Active,University,India,Mettur Dam City (Rotary),2026 - 2027,2982,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827700,The Kavery Engineering College,The Kavery Engineering College,8827700,Active,University,India,Jalakandapuram (Rotary),2026 - 2027,2982,Zone 5,Zone 5,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
89704,Thiruvalluvar Govt. Arts College,Thiruvalluvar Govt. Arts College,89704,Active,University,India,Rasipuram (Rotary),2022 - 2023,2982,Zone 5,Zone 5,11,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2022 - 2023,N,0,0,0,0,0,0,FALSE,,0,,0
8828580,Valapady,Valapady,8828580,Active,Community,India,Salem City (Rotary),2026 - 2027,2982,Zone 5,Zone 5,17,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,TRUE,14-Jul-2026,17,,0
8827476,Vanavasi,Vanavasi,8827476,Active,Community,India,Salem Young Town (Rotary),2026 - 2027,2982,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825576,Vinayaka Missions College of Pharmacy,Vinayaka Missions College of Pharmacy,8825576,Active,University,India,Salem South (Rotary),2024 - 2025,2982,Zone 5,Zone 5,14,Yes,No,TRUE,7434,77.44,7434,TRUE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
8826712,Agricultural Engineering College Kumulur,Agricultural Engineering College Kumulur,8826712,Active,University,India,Tiruchirappalli Success (Rotary),2025 - 2026,3000,Zone 5,Zone 5,21,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
89035,Agriculture College Madurai,Agriculture College Madurai,89035,Active,University,India,Madurai West (Rotary),2022 - 2023,3000,Zone 5,Zone 5,20,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2022 - 2023,N,0,0,0,0,0,0,FALSE,,0,,0
8825175,Agri-Horti Trichy,Agri-Horti Trichy,8825175,Active,University,India,Tiruchirappalli Success (Rotary),2025 - 2026,3000,Zone 5,Zone 5,3,Yes,No,TRUE,62658,652.69,62658,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8828435,Allied Health Sciences TSRMMCHRC,Allied Health Sciences TSRMMCHRC,8828435,Active,University,India,Trichy One Health (Rotary),2026 - 2027,3000,Zone 5,Zone 5,50,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
83779,Annai Women's College,Annai Women's College,83779,Active,University,India,Karur Angels (Rotary),2025 - 2026,3000,Zone 5,Zone 5,3,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
214971,Anna Nagar (OFT),Anna Nagar (OFT),214971,Active,Community,India,Bhel City Tiruchirapalli (Rotary),2023 - 2024,3000,Zone 5,Zone 5,2,Yes,No,TRUE,6588,68.62,6588,FALSE,TRUE,Rotaract President,2023 - 2024,N,0,0,0,0,0,0,FALSE,,0,,0
91279,Anna University,Anna University,91279,Active,University,India,Tiruchirapalli Fort (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8824958,Aranthangi,Aranthangi,8824958,Active,Community,India,,2026 - 2027,3000,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212960,Arasu College of Education for Women,Arasu College of Education for Women,212960,Active,University,India,Karur Angels (Rotary),2021 - 2022,3000,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827736,Arputha Arts & Science College,Arputha Arts & Science College,8827736,Active,University,India,Gandharvakottai Bharath (Rotary),2026 - 2027,3000,Zone 5,Zone 5,14,Yes,Yes,TRUE,7434,77.44,7434,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
217904,Arul Anandar College,Arul Anandar College,217904,Active,University,India,Madurai North West (Rotary),2019 - 2020,3000,Zone 5,Zone 5,1,Yes,No,TRUE,531,5.53,531,FALSE,TRUE,Rotaract President,2019 - 2020,N,0,0,0,0,0,0,FALSE,,0,,0
8826794,Arulmigu Palaniandavar Arts College for Women,Arulmigu Palaniandavar Arts College for Women,8826794,Active,University,India,Palani (Rotary),2025 - 2026,3000,Zone 5,Zone 5,15,Yes,No,TRUE,9126,95.06,9126,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826798,Arulmigu Palaniandavar Polytechnic College,Arulmigu Palaniandavar Polytechnic College,8826798,Active,University,India,Palani (Rotary),2025 - 2026,3000,Zone 5,Zone 5,15,Yes,No,TRUE,7965,82.97,7965,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
91800,Arulmurugan College of Engineering,Arulmurugan College of Engineering,91800,Active,University,India,Karur (Rotary),2020 - 2021,3000,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2020 - 2021,N,0,0,0,0,0,0,FALSE,,0,,0
91794,Arulmurugan Polytechnic College,Arulmurugan Polytechnic College,91794,Active,University,India,Karur (Rotary),2020 - 2021,3000,Zone 5,Zone 5,3,Yes,No,TRUE,6053,63.05,6053,FALSE,TRUE,Rotaract President,2020 - 2021,N,0,0,0,0,0,0,FALSE,,0,,0
8828205,Bharathidasan Institute of Management,Bharathidasan Institute of Management,8828205,Active,University,India,Tiruchirapalli Butterflies (Rotary),2026 - 2027,3000,Zone 5,Zone 5,14,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827667,Bharathidasan University,Bharathidasan University,8827667,Active,University,India,Tiruchirapalli (Rotary),2026 - 2027,3000,Zone 5,Zone 5,28,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828256,BHC Midtown Sprinklers,BHC Midtown Sprinklers,8828256,Active,University,India,Tiruchirapalli Midtown (Rotary),2026 - 2027,3000,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
50296,Bishop Heber College,Bishop Heber College,50296,Active,University,India,Tiruchirapalli Fort (Rotary),2021 - 2022,3000,Zone 5,Zone 5,9,Yes,No,TRUE,4779,49.78,4779,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
214848,Boiler City Trichy,Boiler City Trichy,214848,Active,Community,India,Bhel City Tiruchirapalli (Rotary),2025 - 2026,3000,Zone 5,Zone 5,18,Yes,No,TRUE,19989,208.22,19989,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826231,Care College of Engineering,Care College of Engineering,8826231,Active,University,India,Tiruchirapalli Greater (Rotary),2025 - 2026,3000,Zone 5,Zone 5,29,Yes,No,TRUE,17644,183.79,17644,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
55980,Cauvery College for Women,Cauvery College for Women,55980,Active,University,India,Tiruchirapalli Midtown (Rotary),2023 - 2024,3000,Zone 5,Zone 5,9,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2022 - 2023,N,0,0,0,0,0,0,FALSE,,0,,0
8828450,Chendur Institute of Hotel Management and Health Science Pudukkottai,Chendur Institute of Hotel Management and Health Science Pudukkottai,8828450,Active,University,India,Pudukkottai Midtown (Rotary),2026 - 2027,3000,Zone 5,Zone 5,13,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
83898,Chettinad College of Engineering & Tech.,Chettinad College of Engineering & Tech.,83898,Active,University,India,Karur Angels (Rotary),2026 - 2027,3000,Zone 5,Zone 5,8,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
90543,Dindigul Rock Fort,Dindigul Rock Fort,90543,Active,Community,India,Dindigul Queencity (Rotary),2026 - 2027,3000,Zone 5,Zone 5,12,Yes,Yes,TRUE,9630,100.31,9630,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828463,Doctor's College of Nursing Pudukkottai,Doctor's College of Nursing Pudukkottai,8828463,Active,University,India,Pudukkottai Maharani (Rotary),2026 - 2027,3000,Zone 5,Zone 5,21,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827036,E.M.G. Yadava Women's College,E.M.G. Yadava Women's College,8827036,Active,University,India,Madurai Blossom (Rotary),2026 - 2027,3000,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
5081,Fatima College,Fatima College,5081,Active,University,India,Madurai West (Rotary),2021 - 2022,3000,Zone 5,Zone 5,6,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827101,Glanis,Glanis,8827101,Active,University,India,Tirumangalam (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826756,Government Arts and Science College for Women Kodaikanal,Government Arts and Science College for Women Kodaikanal,8826756,Active,University,India,Kodaikanal (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826926,Government Arts and Science College Kappalur,Government Arts and Science College Kappalur,8826926,Active,University,India,Madurai Innovators (Rotary),2026 - 2027,3000,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
89500,Government Arts College-Karur,Government Arts College-Karur,89500,Active,University,India,Karur Central (Rotary),2026 - 2027,3000,Zone 5,Zone 5,9,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827674,Government Arts & Science College Kurumbalur,Government Arts & Science College Kurumbalur,8827674,Active,University,India,Perambalur (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,Yes,Yes,TRUE,7965,82.97,7965,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828341,Government College of Education Pudukkottai,Government College of Education Pudukkottai,8828341,Active,University,India,Pudukkottai Maharani (Rotary),2026 - 2027,3000,Zone 5,Zone 5,25,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827663,Government ITI Pudukkottai,Government ITI Pudukkottai,8827663,Active,University,India,Pudukkottai City (Rotary),2026 - 2027,3000,Zone 5,Zone 5,12,Yes,Yes,TRUE,6372,66.38,6372,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827050,Government Polytechnic College Gandarvakottai,Government Polytechnic College Gandarvakottai,8827050,Active,University,India,Gandarvakottai (Rotary),2025 - 2026,3000,Zone 5,Zone 5,14,Yes,No,TRUE,7434,77.44,7434,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8828078,G.T.N. Arts and Science College,G.T.N. Arts and Science College,8828078,Active,University,India,Dindigul West (Rotary),2026 - 2027,3000,Zone 5,Zone 5,24,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827924,GTN Medical College of Naturopathy and Yogic Science Research Centre,GTN Medical College of Naturopathy and Yogic Science Research Centre,8827924,Active,University,India,Dindigul Mid-Town (Rotary),2026 - 2027,3000,Zone 5,Zone 5,33,Yes,Yes,TRUE,18054,188.06,18054,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
5063,Holy Cross College,Holy Cross College,5063,Active,University,India,Tiruchirapalli Fort (Rotary),2026 - 2027,3000,Zone 5,Zone 5,4,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8826860,Horticultural College and Research Institute Periyakulam,Horticultural College and Research Institute Periyakulam,8826860,Active,University,India,Periyakulam (Rotary); Theni Central Gems (Rotary),2026 - 2027,3000,Zone 5,Zone 5,45,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
5061,Jamal Mohamed College,Jamal Mohamed College,5061,Active,University,India,Tiruchirapalli (Rotary),2026 - 2027,3000,Zone 5,Zone 5,7,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
86531,Jamal Mohamed College for Women,Jamal Mohamed College for Women,86531,Active,University,India,Tiruchirapalli (Rotary),2025 - 2026,3000,Zone 5,Zone 5,8,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8828540,Jayaraj Annapackiam College for Women (Autonomous),Jayaraj Annapackiam College for Women (Autonomous),8828540,Active,University,India,Theni United Inspirers (Rotary),2026 - 2027,3000,Zone 5,Zone 5,2119,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212787,J.R. Polytechnic College-Alundur,J.R. Polytechnic College-Alundur,212787,Active,University,India,Tiruchirapalli Shakthi (Rotary),2020 - 2021,3000,Zone 5,Zone 5,4,Yes,No,TRUE,2124,22.13,2124,FALSE,TRUE,Rotaract President,2020 - 2021,N,0,0,0,0,0,0,FALSE,,0,,0
8827925,KAPV Govt. Medical College,KAPV Govt. Medical College,8827925,Active,University,India,Tiruchirapalli (Rotary),2026 - 2027,3000,Zone 5,Zone 5,20,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
5057,Karur,Karur,5057,Active,Community,India,Karur (Rotary),2026 - 2027,3000,Zone 5,Zone 5,25,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825632,Karur Aram,Karur Aram,8825632,Active,Community,India,Karur Young Gen (Rotary),2026 - 2027,3000,Zone 5,Zone 5,10,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
215181,Karur Ilanthalir,Karur Ilanthalir,215181,Active,Community,India,Karur Texcity (Rotary),2025 - 2026,3000,Zone 5,Zone 5,15,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827501,Karur Kings,Karur Kings,8827501,Active,Community,India,Karur Wings (Rotary),2026 - 2027,3000,Zone 5,Zone 5,25,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827974,Karur Royals,Karur Royals,8827974,Active,Community,India,,2026 - 2027,3000,Zone 5,Zone 5,6,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828318,Karur Thullal Elite,Karur Thullal Elite,8828318,Active,Community,India,Karur Angels (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828328,Karur United,Karur United,8828328,Active,Community,India,,2026 - 2027,3000,Zone 5,Zone 5,12,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212871,Karur Valalar College of Arts and Science for Women,Karur Valalar College of Arts and Science for Women,212871,Active,University,India,Karur Angels (Rotary),2021 - 2022,3000,Zone 5,Zone 5,4,Yes,No,TRUE,8071,84.07,8071,TRUE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827894,KDM Agri Crown,KDM Agri Crown,8827894,Active,University,India,Pudukkottai Crown City (Rotary),2026 - 2027,3000,Zone 5,Zone 5,20,Yes,No,TRUE,10620,110.63,10620,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8827902,KDM NATRIVA,KDM NATRIVA,8827902,Active,University,India,Pudukkottai Crown City (Rotary),2026 - 2027,3000,Zone 5,Zone 5,29,Yes,No,TRUE,15399,160.41,15399,TRUE,TRUE,Rotaract President,2025 - 2026,N,0,0,0,0,0,0,FALSE,,0,,0
8826737,K.L.N. College of Engineering,K.L.N. College of Engineering,8826737,Active,University,India,,2026 - 2027,3000,Zone 5,Zone 5,3,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827676,KMC College of Nursing,KMC College of Nursing,8827676,Active,University,India,Tiruchirapalli Shakthi (Rotary),2026 - 2027,3000,Zone 5,Zone 5,25,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8825940,Kongu College,Kongu College,8825940,Active,University,India,Karur (Rotary),2026 - 2027,3000,Zone 5,Zone 5,8,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
214597,Kongu College of Arts & Science (women),Kongu College of Arts & Science (women),214597,Active,University,India,Karur Angels (Rotary),2021 - 2022,3000,Zone 5,Zone 5,4,Yes,No,TRUE,6112,63.67,6112,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827582,Kongunadu College of Engineering and Technology,Kongunadu College of Engineering and Technology,8827582,Active,University,India,Tiruchirapalli Chola (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828528,K.P. National College of Arts & Science,K.P. National College of Arts & Science,8828528,Active,University,India,Batlagundu New Generation (Rotary),2026 - 2027,3000,Zone 5,Zone 5,547,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
91278,Lady Doak College Madurai,Lady Doak College Madurai,91278,Active,University,India,Madurai West (Rotary),2024 - 2025,3000,Zone 5,Zone 5,15,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2024 - 2025,N,0,0,0,0,0,0,FALSE,,0,,0
215568,Madurai Elite,Madurai Elite,215568,Active,Community,India,Madurai Elite (Rotary),2026 - 2027,3000,Zone 5,Zone 5,8,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
212346,Madurai Gandhi NMR Subbaraman College for Women,Madurai Gandhi NMR Subbaraman College for Women,212346,Active,University,India,Madurai West (Rotary),2021 - 2022,3000,Zone 5,Zone 5,3,No,No,FALSE,0,0,0,FALSE,TRUE,Rotaract President,2021 - 2022,N,0,0,0,0,0,0,FALSE,,0,,0
8827221,Madurai Institute of Social Sciences,Madurai Institute of Social Sciences,8827221,Active,University,India,Madurai Meenakshi (Rotary),2026 - 2027,3000,Zone 5,Zone 5,14,Yes,Yes,TRUE,7434,77.44,7434,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8827563,Madurai Kalasam,Madurai Kalasam,8827563,Active,Community,India,,2026 - 2027,3000,Zone 5,Zone 5,12,Yes,Yes,TRUE,10195,106.2,10195,TRUE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
8828398,Madurai Kamaraj University Evening College Dindigul,Madurai Kamaraj University Evening College Dindigul,8828398,Active,University,India,Dindigul Kingtown (Rotary),2026 - 2027,3000,Zone 5,Zone 5,15,No,Yes,FALSE,0,0,0,FALSE,FALSE,N/A,N/A,N/A,0,0,0,0,0,0,FALSE,,0,,0
